61333	531	440	214	1	1	1
63942	509	441	212	2	2	1
66189	507	441	212	3	3	1
68604	491	442	211	4	4	1
70892	467	442	207	5	5	1
73039	469	442	201	6	6	1
75446	466	442	200	7	7	1
77932	459	442	207	8	8	1
80167	475	442	221	9	9	1
82240	484	442	238	10	10	1
84259	472	442	250	11	11	1
86287	490	442	254	12	12	1
88305	489	443	255	13	13	1
90353	471	443	253	14	14	1
96760	463	443	257	15	1	2
98819	482	444	261	16	2	2
100817	484	444	265	17	3	2
102916	469	444	270	18	4	2
105056	485	444	275	19	5	2
107074	485	444	277	20	6	2
109359	468	445	279	21	7	2
111466	477	445	266	22	8	2
113584	479	445	249	23	9	2
115840	475	445	240	24	10	2
117937	491	445	237	25	11	2
120024	502	445	235	26	12	2
122082	502	446	232	27	13	2
124130	527	447	231	28	14	2
129318	513	449	233	29	1	3
131566	492	449	236	30	2	3
133974	489	450	237	31	3	3
136240	478	451	236	32	4	3
138587	475	451	237	33	5	3
141003	482	452	233	34	6	3
143339	479	452	229	35	7	3
145767	475	452	235	36	8	3
148034	485	452	250	37	9	3
150201	478	452	262	38	10	3
152240	460	452	270	39	11	3
154268	470	452	278	40	12	3
156345	465	452	280	41	13	3
158364	455	452	280	42	14	3
163221	445	453	288	43	1	4
165318	449	453	292	44	2	4
167357	458	453	294	45	3	4
169454	453	454	299	46	4	4
171581	472	454	300	47	5	4
173704	483	454	300	48	6	4
175752	474	454	296	49	7	4
177850	477	454	285	50	8	4
179928	477	454	272	51	9	4
182075	470	455	265	52	10	4
184083	467	455	263	53	11	4
186092	480	455	260	54	12	4
188110	483	455	259	55	13	4
190228	505	456	256	56	14	4
195095	502	457	255	57	1	5
197423	491	459	253	58	2	5
199740	486	460	249	59	3	5
202295	470	460	251	60	4	5
204582	472	460	249	61	5	5
206960	473	461	242	62	6	5
209487	474	461	233	63	7	5
211926	473	461	231	64	8	5
214122	483	460	240	65	9	5
216352	474	460	252	66	10	5
218380	460	460	262	67	11	5
220546	463	460	270	68	12	5
222644	452	460	272	69	13	5
224701	444	459	270	70	14	5
230532	450	459	280	71	1	6
232601	457	459	283	72	2	6
234590	468	459	280	73	3	6
236618	465	460	285	74	4	6
238706	472	460	284	75	5	6
240883	475	459	285	76	6	6
243059	467	459	281	77	7	6
245245	465	459	269	78	8	6
247297	464	458	258	79	9	6
249383	474	458	249	80	10	6
251412	470	458	247	81	11	6
253530	487	458	246	82	12	6
255538	494	458	245	83	13	6
257655	501	458	245	84	14	6
262587	496	460	250	85	1	7
264793	493	460	248	86	2	7
266890	487	461	247	87	3	7
269086	469	462	247	88	4	7
271571	469	462	244	89	5	7
273778	455	462	239	90	6	7
276143	454	462	234	91	7	7
278408	455	461	236	92	8	7
280467	467	461	246	93	9	7
282683	464	461	258	94	10	7
284711	463	461	268	95	11	7
286779	469	461	274	96	12	7
288836	458	460	277	97	13	7
290884	453	460	275	98	14	7
295811	457	460	284	99	1	8
297859	461	461	285	100	2	8
299916	472	461	284	101	3	8
301993	465	461	284	102	4	8
304021	466	461	285	103	5	8
306094	469	461	282	104	6	8
308290	455	461	279	105	7	8
310407	456	461	272	106	8	8
312444	457	461	262	107	9	8
314595	470	461	253	108	10	8
316623	469	460	253	109	11	8
318830	487	460	255	110	12	8
320948	493	461	259	111	13	8
322995	497	461	262	112	14	8
328129	497	462	269	113	1	9
330384	496	463	269	114	2	9
332392	492	464	267	115	3	9
334520	474	465	268	116	4	9
336795	479	465	263	117	5	9
338992	464	465	256	118	6	9
341327	462	465	252	119	7	9
343543	465	465	252	120	8	9
345680	477	465	256	121	9	9
348111	471	465	263	122	10	9
350367	473	465	273	123	11	9
