61445	411	432	222	1	1	1
63656	394	432	221	2	2	1
65841	393	432	223	3	3	1
68306	380	433	225	4	4	1
70802	362	433	223	5	5	1
73217	363	433	218	6	6	1
75940	361	433	215	7	7	1
78595	356	432	221	8	8	1
81108	367	432	236	9	9	1
83550	377	432	251	10	10	1
85783	365	432	259	11	11	1
88047	379	432	261	12	12	1
90083	378	432	260	13	13	1
92208	365	432	259	14	14	1
97122	357	432	259	15	1	2
99267	372	432	261	16	2	2
101540	374	432	265	17	3	2
103705	362	432	269	18	4	2
105820	376	432	273	19	5	2
107897	375	432	275	20	6	2
110075	362	432	274	21	7	2
112174	369	432	266	22	8	2
114192	371	432	253	23	9	2
116299	368	432	247	24	10	2
118307	379	432	243	25	11	2
120404	388	432	240	26	12	2
122502	389	432	239	27	13	2
124530	407	433	238	28	14	2
129426	396	434	236	29	1	3
131710	380	434	236	30	2	3
134167	379	435	234	31	3	3
136522	370	435	232	32	4	3
138978	368	435	231	33	5	3
141313	373	435	225	34	6	3
143720	371	435	219	35	7	3
146225	368	435	220	36	8	3
148391	375	435	234	37	9	3
150687	370	434	244	38	10	3
152853	355	434	252	39	11	3
155153	362	434	259	40	12	3
157309	359	433	261	41	13	3
159476	350	433	258	42	14	3
164253	342	432	264	43	1	4
166520	345	432	264	44	2	4
168856	353	432	263	45	3	4
171361	350	432	264	46	4	4
173568	365	431	265	47	5	4
175843	374	431	265	48	6	4
178141	366	431	262	49	7	4
180416	369	430	250	50	8	4
182524	370	430	238	51	9	4
184790	363	430	232	52	10	4
186867	362	429	231	53	11	4
189133	371	429	230	54	12	4
191152	373	429	230	55	13	4
193219	391	429	228	56	14	4
198255	389	430	229	57	1	5
200461	380	431	228	58	2	5
202933	376	431	228	59	3	5
205418	363	432	231	60	4	5
208015	365	432	230	61	5	5
210599	366	432	226	62	6	5
213015	367	431	222	63	7	5
215443	365	431	223	64	8	5
217749	373	431	235	65	9	5
219995	368	431	247	66	10	5
222329	354	430	254	67	11	5
224574	356	430	261	68	12	5
226671	348	429	260	69	13	5
228729	342	429	261	70	14	5
233765	347	429	264	71	1	6
236051	351	429	269	72	2	6
238059	360	429	273	73	3	6
240147	358	429	276	74	4	6
242155	364	429	277	75	5	6
244174	366	429	276	76	6	6
246335	361	428	277	77	7	6
248415	359	428	269	78	8	6
250473	359	428	260	79	9	6
252521	367	427	252	80	10	6
254529	364	427	252	81	11	6
256635	377	427	252	82	12	6
258782	383	427	251	83	13	6
260849	388	428	249	84	14	6
265864	385	429	256	85	1	7
268229	382	429	258	86	2	7
270426	377	430	258	87	3	7
272582	363	430	257	88	4	7
274739	363	430	254	89	5	7
277223	352	431	251	90	6	7
279738	352	430	247	91	7	7
281934	351	430	248	92	8	7
284210	360	430	255	93	9	7
286557	358	430	263	94	10	7
288783	356	430	268	95	11	7
290884	361	429	268	96	12	7
292932	352	429	271	97	13	7
294989	348	429	274	98	14	7
299876	351	429	276	99	1	8
302261	354	430	277	100	2	8
304337	362	430	279	101	3	8
306532	359	430	278	102	4	8
308579	358	430	282	103	5	8
310646	362	430	284	104	6	8
312794	352	430	276	105	7	8
315088	352	430	267	106	8	8
317305	354	430	257	107	9	8
319432	364	430	249	108	10	8
321530	364	429	245	109	11	8
323589	378	429	246	110	12	8
325636	382	429	248	111	13	8
327683	385	430	250	112	14	8
332747	385	430	252	113	1	9
334818	385	431	249	114	2	9
337005	381	432	249	115	3	9
339471	368	432	247	116	4	9
341737	371	432	238	117	5	9
344172	358	432	229	118	6	9
346557	357	432	225	119	7	9
348773	359	431	226	120	8	9
351088	367	431	231	121	9	9
353224	363	431	236	122	10	9
355383	364	430	242	123	11	9
357470	367	430	245	124	12	9
359537	358	430	247	125	13	9
361703	355	429	248	126	14	9
366690	359	429	246	127	1	10
369086	359	429	248	128	2	10
371153	368	429	254	129	3	10
373220	369	429	260	130	4	10
375229	371	429	262	131	5	10
377418	376	429	261	132	6	10
379505	368	429	263	133	7	10
381602	365	428	259	134	8	10
383640	367	428	252	135	9	10
385757	375	428	243	136	10	10
387793	368	427	242	137	11	10
389834	379	427	243	138	12	10
391872	382	427	245	139	13	10
393949	381	427	246	140	14	10
398972	379	427	247	141	1	11
401080	372	428	247	142	2	11
403246	369	428	250	143	3	11
405739	361	428	248	144	4	11
407966	370	428	241	145	5	11
410191	367	428	236	146	6	11
412507	369	428	237	147	7	11
414684	370	428	240	148	8	11
416790	380	428	247	149	9	11
418911	372	428	252	150	10	11
420968	363	428	256	151	11	11
423048	362	428	260	152	12	11
425105	352	427	261	153	13	11
427153	353	427	262	154	14	11
432030	352	427	267	155	1	12
434098	350	427	271	156	2	12
436097	360	427	271	157	3	12
438223	361	427	277	158	4	12
440371	369	427	278	159	5	12
442566	379	427	278	160	6	12
444634	370	427	276	161	7	12
446790	369	427	275	162	8	12
448827	368	427	271	163	9	12
450845	369	427	264	164	10	12
452883	361	427	261	165	11	12
454912	369	427	262	166	12	12
457005	369	426	266	167	13	12
459043	375	426	268	168	14	12
464077	370	427	272	169	1	13
466185	375	427	275	170	2	13
468330	376	427	273	171	3	13
470397	367	428	271	172	4	13
472435	372	428	265	173	5	13
474572	367	428	261	174	6	13
476639	363	428	259	175	7	13
478696	366	428	260	176	8	13
480763	374	428	264	177	9	13
482880	368	428	270	178	10	13
484908	366	428	276	179	11	13
486945	366	428	280	180	12	13
488983	356	429	281	181	13	13
491099	356	429	284	182	14	13
496106	353	429	292	183	1	14
498239	354	429	293	184	2	14
500366	363	429	294	185	3	14
502542	358	429	294	186	4	14
504846	356	429	295	187	5	14
506864	360	429	294	188	6	14
509178	352	429	293	189	7	14
511276	350	429	290	190	8	14
513343	358	429	286	191	9	14
515371	366	429	280	192	10	14
517508	364	428	275	193	11	14
519595	373	428	275	194	12	14
521632	371	428	278	195	13	14
523719	369	428	281	196	14	14
528885	363	429	285	197	1	15
531429	364	429	286	198	2	15
533705	368	429	282	199	3	15
535742	360	430	276	200	4	15
538057	359	430	268	201	5	15
540307	351	430	260	202	6	15
542434	343	430	258	203	7	15
544909	342	429	260	204	8	15
546995	351	429	261	205	9	15
549131	350	429	267	206	10	15
551247	350	429	273	207	11	15
553482	356	429	277	208	12	15
555667	349	429	281	209	13	15
557822	348	428	283	210	14	15
563036	345	428	277	211	1	16
565314	348	428	279	212	2	16
567441	355	428	277	213	3	16
569519	349	428	275	214	4	16
571746	349	427	272	215	5	16
573873	349	427	268	216	6	16
576099	341	427	262	217	7	16
578197	341	427	258	218	8	16
580358	349	426	254	219	9	16
582475	357	426	247	220	10	16
584562	358	426	244	221	11	16
586591	366	425	243	222	12	16
588769	361	425	244	223	13	16
590885	362	425	252	224	14	16
596296	363	426	255	225	1	17
598326	360	426	255	226	2	17
600594	367	426	258	227	3	17
602730	362	426	253	228	4	17
604907	363	427	249	229	5	17
607083	356	427	246	230	6	17
609241	350	427	246	231	7	17
611419	348	426	248	232	8	17
613556	356	426	252	233	9	17
615723	355	426	253	234	10	17
618097	350	426	257	235	11	17
620293	354	426	261	236	12	17
622414	349	426	265	237	13	17
624462	347	426	270	238	14	17
629655	345	426	279	239	1	18
631782	347	426	281	240	2	18
633921	352	426	283	241	3	18
636058	349	426	285	242	4	18
638235	356	426	286	243	5	18
640264	363	426	285	244	6	18
642341	355	426	284	245	7	18
644389	356	426	282	246	8	18
646476	365	426	280	247	9	18
648535	366	426	271	248	10	18
650563	361	426	264	249	11	18
652591	364	426	263	250	12	18
654629	357	426	266	251	13	18
656637	360	426	269	252	14	18
661494	359	426	271	253	1	19
663616	353	426	269	254	2	19
665765	361	426	265	255	3	19
667993	359	427	260	256	4	19
670178	365	427	259	257	5	19
672414	368	427	260	258	6	19
674721	360	427	264	259	7	19
677125	357	427	271	260	8	19
679331	363	427	278	261	9	19
681567	355	428	281	262	10	19
683713	345	428	285	263	11	19
685791	350	427	289	264	12	19
687888	347	427	294	265	13	19
689926	346	427	295	266	14	19
694861	353	428	288	267	1	20
697317	358	428	289	268	2	20
699445	359	428	293	269	3	20
701641	351	428	295	270	4	20
703721	360	428	297	271	5	20
705843	366	428	297	272	6	20
707932	359	428	293	273	7	20
710039	362	429	290	274	8	20
712146	373	429	283	275	9	20
714185	373	429	276	276	10	20
716243	370	429	268	277	11	20
718311	373	429	264	278	12	20
720320	365	429	264	279	13	20
722417	368	429	266	280	14	20
727521	380	429	265	281	1	21
729560	378	429	260	282	2	21
731894	385	430	258	283	3	21
734092	379	430	253	284	4	21
736566	373	430	246	285	5	21
738764	371	430	244	286	6	21
741171	362	430	249	287	7	21
743366	355	430	255	288	8	21
745846	367	429	260	289	9	21
747875	369	429	261	290	10	21
750002	359	429	264	291	11	21
752118	369	428	266	292	12	21
754206	370	428	273	293	13	21
756284	360	428	275	294	14	21
761427	368	427	273	295	1	22
763922	376	427	276	296	2	22
765930	375	427	278	297	3	22
768126	363	427	280	298	4	22
770155	369	427	280	299	5	22
772235	363	426	277	300	6	22
774312	352	426	271	301	7	22
776439	356	426	267	302	8	22
778468	367	425	263	303	9	22
780476	370	425	255	304	10	22
782485	381	425	249	305	11	22
784524	389	425	244	306	12	22
786596	384	425	243	307	13	22
788634	386	425	244	308	14	22
