61571	534	596	364	1	1	1
64009	511	597	363	2	2	1
66187	511	598	361	3	3	1
68796	494	599	362	4	4	1
70795	470	599	358	5	5	1
73193	472	600	354	6	6	1
75533	469	600	352	7	7	1
77769	462	600	360	8	8	1
79709	477	600	371	9	9	1
81708	488	600	386	10	10	1
83608	475	600	396	11	11	1
85557	493	600	398	12	12	1
87556	492	601	400	13	13	1
89593	475	601	399	14	14	1
94620	466	601	402	15	1	2
96648	484	601	407	16	2	2
98627	487	602	412	17	3	2
100705	471	602	417	18	4	2
102725	489	602	420	19	5	2
104754	488	602	420	20	6	2
107011	471	602	422	21	7	2
109128	479	602	408	22	8	2
111078	482	602	395	23	9	2
113146	478	603	385	24	10	2
115086	494	603	383	25	11	2
117051	504	603	381	26	12	2
119090	506	604	381	27	13	2
121138	530	604	381	28	14	2
125798	516	606	386	29	1	3
128034	492	607	387	30	2	3
130113	492	607	387	31	3	3
132320	480	608	386	32	4	3
134518	478	608	386	33	5	3
136846	484	608	386	34	6	3
139193	482	608	384	35	7	3
141739	477	608	390	36	8	3
143816	488	609	402	37	9	3
145745	480	609	410	38	10	3
147675	463	609	417	39	11	3
149624	473	609	423	40	12	3
151703	469	609	429	41	13	3
153942	458	609	434	42	14	3
158641	448	610	442	43	1	4
160718	452	610	442	44	2	4
162992	461	610	443	45	3	4
164912	456	610	445	46	4	4
166970	475	610	446	47	5	4
168931	486	611	444	48	6	4
170900	476	611	441	49	7	4
172908	479	611	435	50	8	4
174849	480	611	423	51	9	4
176877	472	611	416	52	10	4
178856	469	611	412	53	11	4
180796	482	611	412	54	12	4
182766	485	612	414	55	13	4
184706	507	612	414	56	14	4
189326	504	614	412	57	1	5
191455	492	614	412	58	2	5
193385	487	615	411	59	3	5
195305	471	616	408	60	4	5
197354	473	616	404	61	5	5
199511	476	616	396	62	6	5
201829	477	616	392	63	7	5
204052	475	616	392	64	8	5
206031	486	616	401	65	9	5
207971	477	617	408	66	10	5
210069	462	616	414	67	11	5
212009	466	616	417	68	12	5
213988	455	616	418	69	13	5
215927	447	616	423	70	14	5
220665	454	615	424	71	1	6
222812	460	615	423	72	2	6
224732	472	615	426	73	3	6
226672	467	615	426	74	4	6
228612	475	615	425	75	5	6
230729	478	615	423	76	6	6
232659	470	615	421	77	7	6
234711	467	614	414	78	8	6
236700	467	614	400	79	9	6
238748	476	613	390	80	10	6
240688	471	613	383	81	11	6
242710	489	612	381	82	12	6
244868	496	612	381	83	13	6
246877	503	612	380	84	14	6
251735	498	613	380	85	1	7
253961	495	613	375	86	2	7
255890	488	614	375	87	3	7
257939	470	614	374	88	4	7
259888	471	614	369	89	5	7
261886	457	613	363	90	6	7
263915	457	613	361	91	7	7
266022	457	612	366	92	8	7
268063	469	612	376	93	9	7
270082	467	612	386	94	10	7
272022	466	612	395	95	11	7
273972	472	611	402	96	12	7
275901	461	611	404	97	13	7
277939	457	610	408	98	14	7
282618	461	610	412	99	1	8
284657	463	610	415	100	2	8
286700	475	610	416	101	3	8
288738	468	610	419	102	4	8
290835	468	610	421	103	5	8
293291	472	610	421	104	6	8
295577	458	609	416	105	7	8
297864	457	609	408	106	8	8
299805	458	608	396	107	9	8
301864	471	608	388	108	10	8
303894	471	608	382	109	11	8
305883	489	607	382	110	12	8
307871	495	607	385	111	13	8
309822	498	607	387	112	14	8
314699	498	608	396	113	1	9
316916	498	609	395	114	2	9
318896	493	609	392	115	3	9
320815	475	610	390	116	4	9
323021	479	610	382	117	5	9
324951	465	609	375	118	6	9
326963	464	609	371	119	7	9
328932	467	609	373	120	8	9
330870	479	609	378	121	9	9
332822	473	609	388	122	10	9
334781	477	609	399	123	11	9
336770	481	609	407	124	12	9
338690	469	609	412	125	13	9
340629	467	609	415	126	14	9
345416	471	609	423	127	1	10
347346	471	609	427	128	2	10
349247	483	609	430	129	3	10
351314	483	609	431	130	4	10
353293	484	609	432	131	5	10
355293	491	609	433	132	6	10
357222	479	609	433	133	7	10
359231	474	609	428	134	8	10
361219	475	609	419	135	9	10
363168	486	609	410	136	10	10
365222	475	609	407	137	11	10
367182	489	609	407	138	12	10
369112	495	608	410	139	13	10
371130	492	608	412	140	14	10
375760	490	609	421	141	1	11
378018	481	610	421	142	2	11
380056	477	610	419	143	3	11
382005	467	611	415	144	4	11
383984	479	611	408	145	5	11
385923	476	610	402	146	6	11
387892	479	610	400	147	7	11
389840	482	610	403	148	8	11
391898	495	611	408	149	9	11
393847	485	611	414	150	10	11
395787	475	611	420	151	11	11
397748	475	611	427	152	12	11
399678	462	611	430	153	13	11
401671	463	611	430	154	14	11
406758	463	611	437	155	1	12
408945	460	611	441	156	2	12
410934	472	611	441	157	3	12
412864	473	611	444	158	4	12
414903	482	612	445	159	5	12
416862	494	612	446	160	6	12
418801	481	612	444	161	7	12
420790	479	612	443	162	8	12
422857	477	612	438	163	9	12
424807	478	612	431	164	10	12
426757	467	612	426	165	11	12
428696	477	612	427	166	12	12
430697	479	612	431	167	13	12
